Id	Jacket	Title	Artist	Game Version	Category	Dx Version	Difficulty Id	International	Locked	Uni	Uni+	Fes	Fes+	Power	Tech	Intelligence	Stamina	Trills	Spins	Search Tags
18	https://maimaidx-eng.com/maimai-mobile/img/Music/daf6adeacb8fc300.png	Love You	Q;indivi [cover]	1	1	1	2	1	0	6.0	6.0	6.0	6.0							love you, qindivi cover, Love You, Q;indivi [cover]
18	https://maimaidx-eng.com/maimai-mobile/img/Music/daf6adeacb8fc300.png	Love You	Q;indivi [cover]	1	1	1	4	1	0	8.0	8.0	8.0	8.0							love you, qindivi cover, Love You, Q;indivi [cover]
18	https://maimaidx-eng.com/maimai-mobile/img/Music/daf6adeacb8fc300.png	Love You	Q;indivi [cover]	1	1	1	8	1	0	11.0	11.0	11.0	11.0							love you, qindivi cover, Love You, Q;indivi [cover]
19	https://maimaidx-eng.com/maimai-mobile/img/Music/23aec440c8812a0d.png	come again	m-flo [cover]	1	1	1	1	1	0	5.0	5.0	5.0	5.0							come again, mflo cover, come again, m-flo [cover]
19	https://maimaidx-eng.com/maimai-mobile/img/Music/23aec440c8812a0d.png	come again	m-flo [cover]	1	1	1	2	1	0	6.0	6.0	6.0	6.0							come again, mflo cover, come again, m-flo [cover]
19	https://maimaidx-eng.com/maimai-mobile/img/Music/23aec440c8812a0d.png	come again	m-flo [cover]	1	1	1	4	1	0	9.0	9.0	9.0	9.0							come again, mflo cover, come again, m-flo [cover]
19	https://maimaidx-eng.com/maimai-mobile/img/Music/23aec440c8812a0d.png	come again	m-flo [cover]	1	1	1	8	1	0	11.7	11.7	11.7	11.7							come again, mflo cover, come again, m-flo [cover]
20	https://maimaidx-eng.com/maimai-mobile/img/Music/507c390321c312eb.png	Future	★STAR GUiTAR [cover]	1	1	1	1	1	0	6.0	6.0	6.0	6.0							future, star guitar cover, Future, ★STAR GUiTAR [cover]
20	https://maimaidx-eng.com/maimai-mobile/img/Music/507c390321c312eb.png	Future	★STAR GUiTAR [cover]	1	1	1	2	1	0	6.0	6.0	6.0	6.0							future, star guitar cover, Future, ★STAR GUiTAR [cover]
20	https://maimaidx-eng.com/maimai-mobile/img/Music/507c390321c312eb.png	Future	★STAR GUiTAR [cover]	1	1	1	4	1	0	8.0	8.0	8.0	8.0							future, star guitar cover, Future, ★STAR GUiTAR [cover]
20	https://maimaidx-eng.com/maimai-mobile/img/Music/507c390321c312eb.png	Future	★STAR GUiTAR [cover]	1	1	1	8	1	0	10.0	10.0	10.0	10.0							future, star guitar cover, Future, ★STAR GUiTAR [cover]
20	https://maimaidx-eng.com/maimai-mobile/img/Music/507c390321c312eb.png	Future	★STAR GUiTAR [cover]	1	1	1	16	1	0	12.7	12.7	12.7	12.7							future, star guitar cover, Future, ★STAR GUiTAR [cover]
21	https://maimaidx-eng.com/maimai-mobile/img/Music/ba0f9d3b5b630461.png	ウッーウッーウマウマ(ﾟ∀ﾟ)	Caramell/Caramelldansen [cover]	1	1	1	1	1	0	5.0	5.0	5.0	5.0							utsutsumauma, caramellcaramelldansen cover, ウッーウッーウマウマ(ﾟ∀ﾟ), Caramell/Caramelldansen [cover]
21	https://maimaidx-eng.com/maimai-mobile/img/Music/ba0f9d3b5b630461.png	ウッーウッーウマウマ(ﾟ∀ﾟ)	Caramell/Caramelldansen [cover]	1	1	1	2	1	0	7.0	7.0	7.0	7.0							utsutsumauma, caramellcaramelldansen cover, ウッーウッーウマウマ(ﾟ∀ﾟ), Caramell/Caramelldansen [cover]
21	https://maimaidx-eng.com/maimai-mobile/img/Music/ba0f9d3b5b630461.png	ウッーウッーウマウマ(ﾟ∀ﾟ)	Caramell/Caramelldansen [cover]	1	1	1	4	1	0	8.7	8.7	8.7	8.7							utsutsumauma, caramellcaramelldansen cover, ウッーウッーウマウマ(ﾟ∀ﾟ), Caramell/Caramelldansen [cover]
21	https://maimaidx-eng.com/maimai-mobile/img/Music/ba0f9d3b5b630461.png	ウッーウッーウマウマ(ﾟ∀ﾟ)	Caramell/Caramelldansen [cover]	1	1	1	8	1	0	12.7	12.7	12.7	12.7							utsutsumauma, caramellcaramelldansen cover, ウッーウッーウマウマ(ﾟ∀ﾟ), Caramell/Caramelldansen [cover]
22	https://maimaidx-eng.com/maimai-mobile/img/Music/8205c81e9d23470d.png	NIGHT OF FIRE	NIKO [cover]	1	1	1	1	1	0	6.0	6.0	6.0	6.0							night of fire, niko cover, NIGHT OF FIRE, NIKO [cover]
22	https://maimaidx-eng.com/maimai-mobile/img/Music/8205c81e9d23470d.png	NIGHT OF FIRE	NIKO [cover]	1	1	1	2	1	0	7.0	7.0	7.0	7.0							night of fire, niko cover, NIGHT OF FIRE, NIKO [cover]
22	https://maimaidx-eng.com/maimai-mobile/img/Music/8205c81e9d23470d.png	NIGHT OF FIRE	NIKO [cover]	1	1	1	4	1	0	9.0	9.0	9.0	9.0							night of fire, niko cover, NIGHT OF FIRE, NIKO [cover]
22	https://maimaidx-eng.com/maimai-mobile/img/Music/8205c81e9d23470d.png	NIGHT OF FIRE	NIKO [cover]	1	1	1	8	1	0	11.0	11.0	11.0	11.0							night of fire, niko cover, NIGHT OF FIRE, NIKO [cover]
23	https://maimaidx-eng.com/maimai-mobile/img/Music/c2434fdb76299e19.png	YATTA!	はっぱ隊 [cover]	8	1	1	1	1	0	3.0	3.0	3.0	3.0							yatta, hatsupatai cover, YATTA!, はっぱ隊 [cover]
23	https://maimaidx-eng.com/maimai-mobile/img/Music/c2434fdb76299e19.png	YATTA!	はっぱ隊 [cover]	8	1	1	2	1	0	6.0	6.0	6.0	6.0							yatta, hatsupatai cover, YATTA!, はっぱ隊 [cover]
23	https://maimaidx-eng.com/maimai-mobile/img/Music/c2434fdb76299e19.png	YATTA!	はっぱ隊 [cover]	8	1	1	4	1	0	8.7	8.7	8.7	8.7							yatta, hatsupatai cover, YATTA!, はっぱ隊 [cover]
23	https://maimaidx-eng.com/maimai-mobile/img/Music/c2434fdb76299e19.png	YATTA!	はっぱ隊 [cover]	8	1	1	8	1	0	10.7	10.7	10.7	10.7							yatta, hatsupatai cover, YATTA!, はっぱ隊 [cover]
24	https://maimaidx-eng.com/maimai-mobile/img/Music/1f617d599ada17e4.png	fake!fake!	カラスは真っ白	128	1	1	1	1	0	4.0	4.0	4.0	4.0							fakefake, karasuwamasshiro, fake!fake!, カラスは真っ白
24	https://maimaidx-eng.com/maimai-mobile/img/Music/1f617d599ada17e4.png	fake!fake!	カラスは真っ白	128	1	1	2	1	0	7.0	7.0	7.0	7.0							fakefake, karasuwamasshiro, fake!fake!, カラスは真っ白
24	https://maimaidx-eng.com/maimai-mobile/img/Music/1f617d599ada17e4.png	fake!fake!	カラスは真っ白	128	1	1	4	1	0	9.0	9.0	9.0	9.0							fakefake, karasuwamasshiro, fake!fake!, カラスは真っ白
24	https://maimaidx-eng.com/maimai-mobile/img/Music/1f617d599ada17e4.png	fake!fake!	カラスは真っ白	128	1	1	8	1	0	13.0	13.0	13.0	13.0							fakefake, karasuwamasshiro, fake!fake!, カラスは真っ白
25	https://maimaidx-eng.com/maimai-mobile/img/Music/97bcee55165daa06.png	HIMITSUスパーク	カラスは真っ白	64	1	1	1	1	0	4.0	4.0	4.0	4.0							himitsusupku, karasuwamasshiro, HIMITSUスパーク, カラスは真っ白, himitsucult himitsu cult
25	https://maimaidx-eng.com/maimai-mobile/img/Music/97bcee55165daa06.png	HIMITSUスパーク	カラスは真っ白	64	1	1	2	1	0	6.0	6.0	6.0	6.0							himitsusupku, karasuwamasshiro, HIMITSUスパーク, カラスは真っ白, himitsucult himitsu cult
25	https://maimaidx-eng.com/maimai-mobile/img/Music/97bcee55165daa06.png	HIMITSUスパーク	カラスは真っ白	64	1	1	4	1	0	9.0	9.0	9.0	9.0							himitsusupku, karasuwamasshiro, HIMITSUスパーク, カラスは真っ白, himitsucult himitsu cult
25	https://maimaidx-eng.com/maimai-mobile/img/Music/97bcee55165daa06.png	HIMITSUスパーク	カラスは真っ白	64	1	1	8	1	0	13.2	13.2	13.2	13.2							himitsusupku, karasuwamasshiro, HIMITSUスパーク, カラスは真っ白, himitsucult himitsu cult
26	https://maimaidx-eng.com/maimai-mobile/img/Music/6cd10cc6ae9af924.png	ジンギスカン	仁井山征弘 Feat. GREAT G and surprise	2048	1	1	1	1	0	4.0	4.0	4.0	4.0							jingisukan, niisanseihiro feat great g and surprise, ジンギスカン, 仁井山征弘 Feat. GREAT G and surprise
26	https://maimaidx-eng.com/maimai-mobile/img/Music/6cd10cc6ae9af924.png	ジンギスカン	仁井山征弘 Feat. GREAT G and surprise	2048	1	1	2	1	0	6.0	6.0	6.0	6.0							jingisukan, niisanseihiro feat great g and surprise, ジンギスカン, 仁井山征弘 Feat. GREAT G and surprise
26	https://maimaidx-eng.com/maimai-mobile/img/Music/6cd10cc6ae9af924.png	ジンギスカン	仁井山征弘 Feat. GREAT G and surprise	2048	1	1	4	1	0	9.0	9.0	9.0	9.0							jingisukan, niisanseihiro feat great g and surprise, ジンギスカン, 仁井山征弘 Feat. GREAT G and surprise
26	https://maimaidx-eng.com/maimai-mobile/img/Music/6cd10cc6ae9af924.png	ジンギスカン	仁井山征弘 Feat. GREAT G and surprise	2048	1	1	8	1	0	13.2	13.2	13.2	13.2							jingisukan, niisanseihiro feat great g and surprise, ジンギスカン, 仁井山征弘 Feat. GREAT G and surprise
27	https://maimaidx-eng.com/maimai-mobile/img/Music/6bf1a016f52071cd.png	ポップミュージックは僕のもの	ONIGAWARA	256	1	1	1	1	0	4.0	4.0	4.0	4.0							poppumyjikkuwabokunomono, onigawara, ポップミュージックは僕のもの, ONIGAWARA
27	https://maimaidx-eng.com/maimai-mobile/img/Music/6bf1a016f52071cd.png	ポップミュージックは僕のもの	ONIGAWARA	256	1	1	2	1	0	6.0	6.0	6.0	6.0							poppumyjikkuwabokunomono, onigawara, ポップミュージックは僕のもの, ONIGAWARA
27	https://maimaidx-eng.com/maimai-mobile/img/Music/6bf1a016f52071cd.png	ポップミュージックは僕のもの	ONIGAWARA	256	1	1	4	1	0	8.7	8.7	8.7	8.7							poppumyjikkuwabokunomono, onigawara, ポップミュージックは僕のもの, ONIGAWARA
27	https://maimaidx-eng.com/maimai-mobile/img/Music/6bf1a016f52071cd.png	ポップミュージックは僕のもの	ONIGAWARA	256	1	1	8	1	0	11.7	11.7	11.7	11.7							poppumyjikkuwabokunomono, onigawara, ポップミュージックは僕のもの, ONIGAWARA
28	https://maimaidx-eng.com/maimai-mobile/img/Music/22489a6a6859ac30.png	日本の米は世界一	打首獄門同好会	512	1	1	1	1	0	4.0	4.0	4.0	4.0							nipponnokomewasekaiichi, uchikubigokumondkkai, 日本の米は世界一, 打首獄門同好会
28	https://maimaidx-eng.com/maimai-mobile/img/Music/22489a6a6859ac30.png	日本の米は世界一	打首獄門同好会	512	1	1	2	1	0	6.0	6.0	6.0	6.0							nipponnokomewasekaiichi, uchikubigokumondkkai, 日本の米は世界一, 打首獄門同好会
28	https://maimaidx-eng.com/maimai-mobile/img/Music/22489a6a6859ac30.png	日本の米は世界一	打首獄門同好会	512	1	1	4	1	0	9.7	9.7	9.7	9.7							nipponnokomewasekaiichi, uchikubigokumondkkai, 日本の米は世界一, 打首獄門同好会
28	https://maimaidx-eng.com/maimai-mobile/img/Music/22489a6a6859ac30.png	日本の米は世界一	打首獄門同好会	512	1	1	8	1	0	13.3	13.3	13.3	13.3	1	1					nipponnokomewasekaiichi, uchikubigokumondkkai, 日本の米は世界一, 打首獄門同好会
29	https://maimaidx-eng.com/maimai-mobile/img/Music/45328a042d519dd8.png	REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.	MY FIRST STORY	1024	1	1	1	1	0	5.0	5.0	5.0	5.0							reviver orutanshiasga aonokishidan orijinaruver, my first story, REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer., MY FIRST STORY
29	https://maimaidx-eng.com/maimai-mobile/img/Music/45328a042d519dd8.png	REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.	MY FIRST STORY	1024	1	1	2	1	0	7.0	7.0	7.0	7.0							reviver orutanshiasga aonokishidan orijinaruver, my first story, REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer., MY FIRST STORY
29	https://maimaidx-eng.com/maimai-mobile/img/Music/45328a042d519dd8.png	REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.	MY FIRST STORY	1024	1	1	4	1	0	9.7	9.7	9.7	9.7							reviver orutanshiasga aonokishidan orijinaruver, my first story, REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer., MY FIRST STORY
29	https://maimaidx-eng.com/maimai-mobile/img/Music/45328a042d519dd8.png	REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer.	MY FIRST STORY	1024	1	1	8	1	0	13.0	13.0	13.0	13.0							reviver orutanshiasga aonokishidan orijinaruver, my first story, REVIVER オルタンシア・サーガ -蒼の騎士団- オリジナルVer., MY FIRST STORY
30	https://maimaidx-eng.com/maimai-mobile/img/Music/5847967f87cf1dab.png	アンドロイドガール	DECO*27	8192	32	2	1	1	0	4.0	4.0	4.0	4.0							andoroidogru, deco27, アンドロイドガール, DECO*27
30	https://maimaidx-eng.com/maimai-mobile/img/Music/5847967f87cf1dab.png	アンドロイドガール	DECO*27	8192	32	2	2	1	0	7.7	7.7	7.7	7.7							andoroidogru, deco27, アンドロイドガール, DECO*27
30	https://maimaidx-eng.com/maimai-mobile/img/Music/5847967f87cf1dab.png	アンドロイドガール	DECO*27	8192	32	2	4	1	0	10.0	10.0	10.0	10.0							andoroidogru, deco27, アンドロイドガール, DECO*27
30	https://maimaidx-eng.com/maimai-mobile/img/Music/5847967f87cf1dab.png	アンドロイドガール	DECO*27	8192	32	2	8	1	0	12.7	12.7	12.7	12.7							andoroidogru, deco27, アンドロイドガール, DECO*27
31	https://maimaidx-eng.com/maimai-mobile/img/Music/1f308086ecb36d24.png	スロウダウナー	ろくろ	8192	32	2	1	1	0	4.0	4.0	4.0	4.0							suroudaun, rokuro, スロウダウナー, ろくろ
31	https://maimaidx-eng.com/maimai-mobile/img/Music/1f308086ecb36d24.png	スロウダウナー	ろくろ	8192	32	2	2	1	0	7.0	7.0	7.0	7.0							suroudaun, rokuro, スロウダウナー, ろくろ
31	https://maimaidx-eng.com/maimai-mobile/img/Music/1f308086ecb36d24.png	スロウダウナー	ろくろ	8192	32	2	4	1	0	9.7	9.7	9.7	9.7							suroudaun, rokuro, スロウダウナー, ろくろ
31	https://maimaidx-eng.com/maimai-mobile/img/Music/1f308086ecb36d24.png	スロウダウナー	ろくろ	8192	32	2	8	1	0	12.5	12.5	12.5	12.5							suroudaun, rokuro, スロウダウナー, ろくろ
32	https://maimaidx-eng.com/maimai-mobile/img/Music/4bc4d3834acf0534.png	ビターチョコデコレーション	syudou	8192	32	2	1	1	0	4.0	4.0	4.0	4.0							bitchokodekorshon, syudou, ビターチョコデコレーション, syudou
32	https://maimaidx-eng.com/maimai-mobile/img/Music/4bc4d3834acf0534.png	ビターチョコデコレーション	syudou	8192	32	2	2	1	0	7.0	7.0	7.0	7.0							bitchokodekorshon, syudou, ビターチョコデコレーション, syudou
32	https://maimaidx-eng.com/maimai-mobile/img/Music/4bc4d3834acf0534.png	ビターチョコデコレーション	syudou	8192	32	2	4	1	0	9.7	9.7	9.7	9.7							bitchokodekorshon, syudou, ビターチョコデコレーション, syudou
32	https://maimaidx-eng.com/maimai-mobile/img/Music/4bc4d3834acf0534.png	ビターチョコデコレーション	syudou	8192	32	2	8	1	0	12.9	12.9	12.9	12.9							bitchokodekorshon, syudou, ビターチョコデコレーション, syudou
33	https://maimaidx-eng.com/maimai-mobile/img/Music/bf6fcb6a8b2b79a7.png	スターリースカイ☆パレード	キノシタ feat. 音街ウナ・鏡音リン	8192	32	2	1	1	0	4.0	4.0	4.0	4.0							sutrsukaipardo, kinoshita feat otogaiunakagamiotorin, スターリースカイ☆パレード, キノシタ feat. 音街ウナ・鏡音リン
33	https://maimaidx-eng.com/maimai-mobile/img/Music/bf6fcb6a8b2b79a7.png	スターリースカイ☆パレード	キノシタ feat. 音街ウナ・鏡音リン	8192	32	2	2	1	0	7.0	7.0	7.0	7.0							sutrsukaipardo, kinoshita feat otogaiunakagamiotorin, スターリースカイ☆パレード, キノシタ feat. 音街ウナ・鏡音リン
33	https://maimaidx-eng.com/maimai-mobile/img/Music/bf6fcb6a8b2b79a7.png	スターリースカイ☆パレード	キノシタ feat. 音街ウナ・鏡音リン	8192	32	2	4	1	0	10.0	10.0	10.0	10.0							sutrsukaipardo, kinoshita feat otogaiunakagamiotorin, スターリースカイ☆パレード, キノシタ feat. 音街ウナ・鏡音リン
33	https://maimaidx-eng.com/maimai-mobile/img/Music/bf6fcb6a8b2b79a7.png	スターリースカイ☆パレード	キノシタ feat. 音街ウナ・鏡音リン	8192	32	2	8	1	0	12.0	12.0	12.0	12.0							sutrsukaipardo, kinoshita feat otogaiunakagamiotorin, スターリースカイ☆パレード, キノシタ feat. 音街ウナ・鏡音リン
34	https://maimaidx-eng.com/maimai-mobile/img/Music/274b280ee4f3f54d.png	だれかの心臓になれたなら	ユリイ・カノン feat.GUMI	8192	32	2	1	1	0	4.0	4.0	4.0	4.0							darekanoshinzninaretanara, yuriikanon featgumi, だれかの心臓になれたなら, ユリイ・カノン feat.GUMI
34	https://maimaidx-eng.com/maimai-mobile/img/Music/274b280ee4f3f54d.png	だれかの心臓になれたなら	ユリイ・カノン feat.GUMI	8192	32	2	2	1	0	6.0	6.0	6.0	6.0							darekanoshinzninaretanara, yuriikanon featgumi, だれかの心臓になれたなら, ユリイ・カノン feat.GUMI
34	https://maimaidx-eng.com/maimai-mobile/img/Music/274b280ee4f3f54d.png	だれかの心臓になれたなら	ユリイ・カノン feat.GUMI	8192	32	2	4	1	0	9.0	9.0	9.0	9.0							darekanoshinzninaretanara, yuriikanon featgumi, だれかの心臓になれたなら, ユリイ・カノン feat.GUMI
34	https://maimaidx-eng.com/maimai-mobile/img/Music/274b280ee4f3f54d.png	だれかの心臓になれたなら	ユリイ・カノン feat.GUMI	8192	32	2	8	1	0	11.7	11.7	11.7	11.7							darekanoshinzninaretanara, yuriikanon featgumi, だれかの心臓になれたなら, ユリイ・カノン feat.GUMI
35	https://maimaidx-eng.com/maimai-mobile/img/Music/95af1c4fc14eae36.png	グリーンライツ・セレナーデ	Omoi feat. 初音ミク	8192	32	2	1	1	0	4.0	4.0	4.0	4.0							gurnraitsuserende, omoi feat hatsunemiku, グリーンライツ・セレナーデ, Omoi feat. 初音ミク
35	https://maimaidx-eng.com/maimai-mobile/img/Music/95af1c4fc14eae36.png	グリーンライツ・セレナーデ	Omoi feat. 初音ミク	8192	32	2	2	1	0	7.0	7.0	7.0	7.0							gurnraitsuserende, omoi feat hatsunemiku, グリーンライツ・セレナーデ, Omoi feat. 初音ミク
35	https://maimaidx-eng.com/maimai-mobile/img/Music/95af1c4fc14eae36.png	グリーンライツ・セレナーデ	Omoi feat. 初音ミク	8192	32	2	4	1	0	10.0	10.0	10.0	10.0							gurnraitsuserende, omoi feat hatsunemiku, グリーンライツ・セレナーデ, Omoi feat. 初音ミク
35	https://maimaidx-eng.com/maimai-mobile/img/Music/95af1c4fc14eae36.png	グリーンライツ・セレナーデ	Omoi feat. 初音ミク	8192	32	2	8	1	0	12.7	12.7	12.7	12.7							gurnraitsuserende, omoi feat hatsunemiku, グリーンライツ・セレナーデ, Omoi feat. 初音ミク
36	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf0c60aef5895b.png	METEOR	DIVELA feat.初音ミク	8192	32	2	1	1	0	3.0	3.0	3.0	3.0							meteor, divela feathatsunemiku, METEOR, DIVELA feat.初音ミク
36	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf0c60aef5895b.png	METEOR	DIVELA feat.初音ミク	8192	32	2	2	1	0	7.0	7.0	7.0	7.0							meteor, divela feathatsunemiku, METEOR, DIVELA feat.初音ミク
36	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf0c60aef5895b.png	METEOR	DIVELA feat.初音ミク	8192	32	2	4	1	0	9.0	9.0	9.0	9.0							meteor, divela feathatsunemiku, METEOR, DIVELA feat.初音ミク
36	https://maimaidx-eng.com/maimai-mobile/img/Music/9ddf0c60aef5895b.png	METEOR	DIVELA feat.初音ミク	8192	32	2	8	1	0	12.4	12.4	12.4	12.4							meteor, divela feathatsunemiku, METEOR, DIVELA feat.初音ミク
37	https://maimaidx-eng.com/maimai-mobile/img/Music/b4e4c2a261a15eb7.png	だからパンを焼いたんだ	あわのあゆむ	8192	32	2	1	1	0	3.0	3.0	3.0	3.0							dakarapanoyaitanda, awanoayumu, だからパンを焼いたんだ, あわのあゆむ
37	https://maimaidx-eng.com/maimai-mobile/img/Music/b4e4c2a261a15eb7.png	だからパンを焼いたんだ	あわのあゆむ	8192	32	2	2	1	0	6.0	6.0	6.0	6.0							dakarapanoyaitanda, awanoayumu, だからパンを焼いたんだ, あわのあゆむ
37	https://maimaidx-eng.com/maimai-mobile/img/Music/b4e4c2a261a15eb7.png	だからパンを焼いたんだ	あわのあゆむ	8192	32	2	4	1	0	9.0	9.0	9.0	9.0							dakarapanoyaitanda, awanoayumu, だからパンを焼いたんだ, あわのあゆむ
37	https://maimaidx-eng.com/maimai-mobile/img/Music/b4e4c2a261a15eb7.png	だからパンを焼いたんだ	あわのあゆむ	8192	32	2	8	1	0	11.7	11.7	11.7	11.7							dakarapanoyaitanda, awanoayumu, だからパンを焼いたんだ, あわのあゆむ
